,entry_time,entry_price,position,size,stop_loss,take_profit,market_regime,volatility_pct,session,entry_type,exit_time,exit_price,pnl,return_pct,direction,volatility_state
30,2025-11-02 10:15:00+00:00,110534.7,1,0.17677040058428498,110256.25622187325,111091.58755625348,Chaos,0.42063640656850587,London,Mean Reversion,2025-11-02 11:45:00+00:00,111091.58755625348,98.44123639933143,0.5038124283627506,Long,Low
31,2025-11-02 12:30:00+00:00,110796.658,1,0.16714804614734685,110499.2400790161,111391.49384196776,Chaos,0.4360431012312955,London,Mean Reversion,2025-11-02 13:15:00+00:00,110499.2400790161,-49.71282438166341,-0.2684358232031613,Long,Low
32,2025-11-02 13:30:00+00:00,110359.89,1,0.17845702846257253,110082.71257142856,110914.24485714285,Chaos,0.46162825202130464,NY,Mean Reversion,2025-11-02 16:00:00+00:00,110082.71257142856,-49.464260259755164,-0.25115776082364216,Long,Low
33,2025-11-02 17:00:00+00:00,110247.7405,-1,0.15657305029594143,110562.07900758754,109619.06348482492,Neutral,0.5046252525120457,NY,Mean Reversion,2025-11-02 22:30:00+00:00,109619.06348482492,98.43387791691052,0.5702402718857376,Short,Low
34,2025-11-02 23:00:00+00:00,110457.085,-1,0.17721047973321638,110737.59385265294,109896.06729469415,Chaos,0.48259241715146267,Asia,Mean Reversion,2025-11-02 23:45:00+00:00,110737.59385265294,-49.709108348039635,-0.25395279320736097,Short,Low
35,2025-11-03 00:00:00+00:00,110685.6615,-1,0.15504576232161404,111004.66772155478,110047.64905689043,Neutral,0.5170772638788658,Asia,Mean Reversion,2025-11-03 00:45:00+00:00,110047.64905689043,98.92112561259955,0.576418331392974,Short,Low
36,2025-11-03 06:15:00+00:00,107515.245375,-1,0.0781560652469412,108154.41737369933,106236.90137760135,Trend_Down,0.9105662887731965,Asia,Pullback,2025-11-03 06:45:00+00:00,108154.41737369933,-49.95516843436239,-0.5944942937812894,Short,Normal
37,2025-11-03 07:00:00+00:00,107408.9155,-1,0.07820030586052207,108044.53184504148,106137.68280991704,Trend_Down,0.9337419987183097,Asia,Pullback,2025-11-03 08:45:00+00:00,108044.53184504148,-49.705392592190485,-0.5917724260436045,Short,Normal
38,2025-11-03 09:00:00+00:00,107809.195,-1,0.08755644836167434,108374.05191864677,106679.48116270648,Trend_Down,1.0311093800157125,London,Pullback,2025-11-03 11:15:00+00:00,108374.05191864677,-49.456865629229945,-0.523941319334371,Short,Normal
39,2025-11-03 11:30:00+00:00,107744.99,-1,0.07920215575683139,108366.30618553628,106502.35762892748,Trend_Down,1.228204389421875,London,Pullback,2025-11-03 15:15:00+00:00,106502.35762892748,98.41916260216694,1.1533087256052708,Short,Normal
40,2025-11-03 18:45:00+00:00,106923.93,-1,0.02719882827068124,108751.2762599001,103269.2374801998,Trend_Down,1.7799257929833847,NY,Pullback,2025-11-04 14:30:00+00:00,103269.2374801998,99.4033542281889,3.4180304818577083,Short,High
41,2025-11-04 20:15:00+00:00,100487.68,-1,0.053366665874224194,101428.3176258083,98606.40474838337,Trend_Down,1.2939328697786516,NY,Pullback,2025-11-04 22:30:00+00:00,101428.3176258083,-50.198693885235265,-0.9360725870159445,Short,Normal
42,2025-11-04 22:45:00+00:00,101268.0085,-1,0.05458835251773886,102182.99673672281,99438.03202655437,Trend_Down,1.4347970450085665,Asia,Pullback,2025-11-05 01:15:00+00:00,99438.03202655437,99.8954008316184,1.807062763997799,Short,Normal
43,2025-11-05 03:30:00+00:00,102199.631,-1,0.059416254103809824,103048.67774959528,100501.53750080941,Trend_Down,1.6371815752208634,Asia,Pullback,2025-11-05 13:45:00+00:00,103048.67774959528,-50.44717741996759,-0.830772813255354,Short,High
44,2025-11-05 16:00:00+00:00,103297.421,1,0.0921282192028483,102752.58314285714,104387.09671428573,Neutral,0.9800673033194245,NY,Mean Reversion,2025-11-05 18:45:00+00:00,104387.09671428573,100.38988306573549,1.054891500423543,Long,Normal
45,2025-11-05 19:00:00+00:00,104145.537,1,0.12047463147782769,103724.72732142857,104987.15635714286,Neutral,0.9281251563291323,NY,Mean Reversion,2025-11-05 20:00:00+00:00,103724.72732142857,-50.69689094819611,-0.40405925274688403,Long,Normal
46,2025-11-05 20:15:00+00:00,104016.868,1,0.1140208937685472,103574.46306151696,104901.67787696607,Neutral,0.9262534356520163,NY,Mean Reversion,2025-11-05 21:15:00+00:00,103574.46306151696,-50.443406493455726,-0.4253203802320246,Long,Normal
47,2025-11-05 21:30:00+00:00,103608.7425,1,0.13135429231326193,103226.63706151696,104372.95337696606,Neutral,0.905562651026336,Asia,Mean Reversion,2025-11-06 01:00:00+00:00,103226.63706151696,-50.191189460987694,-0.3687965216671122,Long,Normal
48,2025-11-06 06:30:00+00:00,103385.0035,1,0.14080150902189295,103030.31814285716,104094.37421428572,Neutral,0.6609105013399978,Asia,Mean Reversion,2025-11-06 07:15:00+00:00,103030.31814285716,-49.94023351368246,-0.3430723462159103,Long,Low
49,2025-11-06 10:30:00+00:00,103110.371,-1,0.14559268580802537,103451.66927381326,102427.77445237349,Neutral,0.6210991406039318,London,Mean Reversion,2025-11-06 12:30:00+00:00,102427.77445237349,99.38106469222957,0.6620057138835355,Short,Low
50,2025-11-06 13:00:00+00:00,102857.171,-1,0.14462399495758083,103204.19113095611,102163.13073808778,Neutral,0.7140937518622854,NY,Mean Reversion,2025-11-06 13:15:00+00:00,103204.19113095611,-50.18743766957533,-0.3373805905629165,Short,Low
51,2025-11-06 13:30:00+00:00,103237.825686485,-1,0.12419162678604422,103639.9180156825,102433.64102808999,Neutral,0.7140937518622854,NY,Mean Reversion,2025-11-06 14:30:00+00:00,102433.64102808999,99.87300096245555,0.7789631881992328,Short,Low
52,2025-11-06 18:00:00+00:00,101343.065,-1,0.06543308797605038,102113.86563078333,99801.46373843336,Trend_Down,1.00186091317887,NY,Pullback,2025-11-06 18:45:00+00:00,102113.86563078333,-50.4358654860406,-0.7605854734937487,Short,Normal
53,2025-11-06 19:00:00+00:00,101892.375,-1,0.0696776540624577,102612.6014030535,100451.922193893,Trend_Down,1.0015853512148585,NY,Pullback,2025-11-07 11:00:00+00:00,100451.922193893,100.36737231722009,1.4137002951467186,Short,Normal
54,2025-11-07 11:45:00+00:00,100352.6205,-1,0.12885950234961344,100745.95992857144,99565.94164285714,Trend_Down,0.6727144842253675,London,Pullback,2025-11-07 12:45:00+00:00,99565.94164285714,101.37104604039189,0.7839146135131194,Short,Low
55,2025-11-07 13:00:00+00:00,99979.043,-1,0.08932580379531012,100552.14031427333,98832.84837145336,Trend_Down,0.8578072874547155,NY,Pullback,2025-11-07 13:30:00+00:00,100552.14031427333,-51.19237825039842,-0.5732174434529517,Short,Normal
56,2025-11-07 13:45:00+00:00,100283.57,-1,0.0775575425980528,100940.32645015119,98970.05709969765,Trend_Down,0.8578072874547155,NY,Pullback,2025-11-07 14:30:00+00:00,100940.32645015119,-50.93641635914613,-0.6548993520585481,Short,Normal
57,2025-11-07 14:45:00+00:00,100715.9,-1,0.06672779844057442,101475.42954333546,99196.84091332907,Trend_Down,0.9019687488985277,NY,Pullback,2025-11-07 16:15:00+00:00,101475.42954333546,-50.68173427735025,-0.754130721500242,Short,Normal
58,2025-11-07 16:30:00+00:00,101330.5865,-1,0.060844475106890464,102159.39347906214,99672.97254187572,Neutral,1.0053316618903365,NY,Mean Reversion,2025-11-07 17:15:00+00:00,102159.39347906214,-50.428325605963316,-0.8179237954594663,Short,Normal
59,2025-11-07 22:00:00+00:00,103676.5395,1,0.0948451806298909,103147.50698991671,104734.60452016657,Trend_Up,1.1716168559088072,Asia,Pullback,2025-11-08 00:00:00+00:00,103147.50698991671,-50.17618397793376,-0.5102721528270966,Long,Normal
60,2025-11-08 00:15:00+00:00,103012.28843,1,0.14278254057982895,102662.62871071429,103711.60786857143,Neutral,1.184983912633118,Asia,Mean Reversion,2025-11-08 00:30:00+00:00,102662.62871071429,-49.925303058044236,-0.3394349592799501,Long,Normal
61,2025-11-08 00:45:00+00:00,102621.677,1,0.1325515093779604,102246.91192357143,103371.20715285714,Neutral,1.184983912633118,Asia,Mean Reversion,2025-11-08 02:30:00+00:00,103371.20715285714,99.35135308550775,0.7303818986091444,Long,Normal
62,2025-11-08 05:30:00+00:00,102390.6395,1,0.14030496205540535,102033.04392694843,103105.83064610315,Neutral,0.8331936552729458,Asia,Mean Reversion,2025-11-08 06:00:00+00:00,103105.83064610315,100.34486661636312,0.6984927036256486,Long,Normal
63,2025-11-08 07:45:00+00:00,102347.2165,-1,0.12448794310268639,102754.27726731835,101533.09496536329,Neutral,0.7370962442561537,Asia,Mean Reversion,2025-11-08 14:15:00+00:00,101533.09496536329,101.34831528252646,0.7954505872044989,Short,Low
64,2025-11-08 15:00:00+00:00,101851.162,-1,0.16139869846851354,102168.27050027493,101216.94499945013,Neutral,0.6268579546406969,NY,Mean Reversion,2025-11-08 17:00:00+00:00,102168.27050027493,-51.1808992176762,-0.3113449999470123,Short,Low
65,2025-11-08 17:15:00+00:00,101787.655,-1,0.1325822254718459,102171.75622126364,101019.45255747272,Neutral,0.6504966377082706,NY,Mean Reversion,2025-11-08 18:45:00+00:00,102171.75622126364,-50.92499472158748,-0.3773554084369479,Short,Low
66,2025-11-08 19:00:00+00:00,102119.985,-1,0.15342335685734657,102450.25003125657,101459.45493748687,Neutral,0.6540536935257896,NY,Mean Reversion,2025-11-08 23:00:00+00:00,102450.25003125657,-50.670369747979066,-0.3234088129336951,Short,Low
67,2025-11-09 00:00:00+00:00,102003.983,1,0.23152557692169778,101786.22296428571,102439.50307142857,Neutral,0.5781116795543173,Asia,Mean Reversion,2025-11-09 00:15:00+00:00,101786.22296428571,-50.41701789923821,-0.2134818948337342,Long,Low
68,2025-11-09 03:45:00+00:00,101637.516,-1,0.17458268314252906,101924.85797405358,101062.83205189287,Neutral,0.5502478138367731,Asia,Mean Reversion,2025-11-09 04:15:00+00:00,101924.85797405358,-50.16493280974419,-0.2827125114446673,Short,Low
69,2025-11-09 06:00:00+00:00,101883.825,-1,0.17422539237364948,102170.31658119643,101310.84183760715,Neutral,0.5164092397298573,Asia,Mean Reversion,2025-11-09 11:15:00+00:00,101310.84183760715,99.82821629138839,0.5623887426614063,Short,Low
70,2025-11-09 16:15:00+00:00,103477.495,1,0.09362760695814636,102939.0507220245,104554.38355595096,Trend_Up,0.7118314127874403,NY,Pullback,2025-11-09 18:45:00+00:00,104554.38355595096,100.8264984543028,1.0406983237765521,Long,Low
71,2025-11-09 22:15:00+00:00,104300.6855,1,0.12362148318509758,103888.8041634593,105124.44817308143,Trend_Up,0.8552666378395095,Asia,Pullback,2025-11-09 23:00:00+00:00,105124.44817308143,101.83476343884612,0.7897960297503726,Long,Normal
72,2025-11-09 23:15:00+00:00,104655.801,1,0.11621971166254819,104213.30673804609,105540.78952390786,Trend_Up,0.8961017260075855,Asia,Pullback,2025-11-10 00:15:00+00:00,105540.78952390786,102.85311107323534,0.8456182222597077,Long,Normal
73,2025-11-10 03:45:00+00:00,106036.75,1,0.11864574632322539,105598.96927290608,106912.31145418786,Trend_Up,0.9428358493468273,Asia,Pullback,2025-11-10 14:30:00+00:00,105598.96927290608,-51.94082109198274,-0.4128575490043998,Long,Normal
74,2025-11-10 14:45:00+00:00,104881.9575,1,0.1270487394508008,104475.17568374643,105695.52113250714,Neutral,0.6191285660194317,NY,Mean Reversion,2025-11-10 17:30:00+00:00,105695.52113250714,103.36223397304657,0.7756945540486684,Long,Low
75,2025-11-10 17:45:00+00:00,105929.28,-1,0.0959423214865108,106473.33529642857,104841.16940714285,Trend_Up,0.6529745612922137,NY,Pullback,2025-11-11 01:15:00+00:00,106473.33529642857,-52.19792815638921,-0.5136023736105583,Short,Low
76,2025-11-11 04:00:00+00:00,106144.7,1,0.09005906368160202,105568.00137142857,107298.09725714286,Neutral,0.7884526860605632,Asia,Mean Reversion,2025-11-11 05:00:00+00:00,105568.00137142857,-51.93693851560632,-0.5433136356044371,Long,Low
77,2025-11-11 08:15:00+00:00,105101.5,-1,0.12538868511531676,105513.63650000001,104277.227,Neutral,0.7847134902589706,London,Mean Reversion,2025-11-11 09:30:00+00:00,105513.63650000001,-51.67725382302972,-0.3921318915524591,Short,Low
78,2025-11-11 09:45:00+00:00,104957.4315,-1,0.12895038060614208,105356.18075,104159.933,Neutral,0.7889075418705763,London,Mean Reversion,2025-11-11 11:00:00+00:00,105356.18075,-51.41886755391286,-0.37991521353110996,Short,Low
79,2025-11-11 11:15:00+00:00,105299.365,-1,0.13915362446667734,105667.02896428572,104564.03707142858,Neutral,0.7518317025904833,London,Mean Reversion,2025-11-11 12:45:00+00:00,104564.03707142858,102.32354643228759,0.6983213322999843,Short,Low
80,2025-11-11 17:00:00+00:00,103548.75,-1,0.1038355707837186,104046.39633216047,102553.45733567908,Trend_Down,0.7653029912559407,NY,Pullback,2025-11-11 21:30:00+00:00,102553.45733567908,103.34678189661089,0.9611826934858422,Short,Low
81,2025-11-11 22:30:00+00:00,103000.6585,-1,0.14320296118717216,103365.10714285714,102271.76121428573,Trend_Down,0.7154339641797192,Asia,Pullback,2025-11-12 00:00:00+00:00,103365.10714285714,-52.190124857788575,-0.3538313717257836,Short,Low
82,2025-11-12 00:15:00+00:00,103016.6745,-1,0.13193601634544666,103410.26811963403,102229.48726073193,Trend_Down,0.7517370483100962,Asia,Pullback,2025-11-12 03:30:00+00:00,103410.26811963403,-51.92917423349936,-0.38206787546227144,Short,Low
83,2025-11-12 04:00:00+00:00,103419.0835,-1,0.17267761893122688,103718.30889285714,102820.6327142857,Neutral,0.6856059267056134,Asia,Mean Reversion,2025-11-12 06:15:00+00:00,103718.30889285714,-51.66952836233265,-0.28933286075499254,Short,Low
84,2025-11-12 12:15:00+00:00,104949.3725,1,0.14936874613412135,104605.18282142856,105637.75185714285,Neutral,0.5876321128405674,London,Mean Reversion,2025-11-12 14:30:00+00:00,104605.18282142856,-51.4111807205214,-0.32795782420846237,Long,Low
85,2025-11-12 14:45:00+00:00,103969.9535,1,0.1305812791405801,103578.21185714286,104753.4367857143,Neutral,0.628972924512136,NY,Mean Reversion,2025-11-12 15:15:00+00:00,103578.21185714286,-51.15412481691829,-0.3767835126108285,Long,Low
86,2025-11-12 15:30:00+00:00,102753.69,1,0.10201829941902647,102254.77603571428,103751.51792857143,Trend_Down,0.7530546219069428,NY,Pullback,2025-11-12 15:45:00+00:00,102254.77603571428,-50.898354192833956,-0.48554359876099723,Long,Low
87,2025-11-12 18:30:00+00:00,101492.565,-1,0.07774622036408912,102143.96467171011,100189.7656565798,Trend_Down,0.8966105517484011,NY,Pullback,2025-11-13 01:00:00+00:00,102143.96467171011,-50.64386242186959,-0.6418200896884524,Short,Normal
88,2025-11-13 01:30:00+00:00,102433.46,-1,0.11670047106156874,102865.25468472904,101569.87063054193,Trend_Down,0.9199786513516041,Asia,Pullback,2025-11-13 03:00:00+00:00,101569.87063054193,100.78128621952031,0.8430735127545954,Short,Normal
89,2025-11-13 05:30:00+00:00,102501.805,-1,0.0830620378085263,103114.53436330045,101276.34627339906,Neutral,0.93703434190665,Asia,Mean Reversion,2025-11-13 05:45:00+00:00,103114.53436330045,-50.89454954085699,-0.5977742180251941,Short,Normal
90,2025-11-13 09:00:00+00:00,102830.481,1,0.09558026653174825,102300.66372044332,103890.11555911336,Neutral,0.9355831426248558,London,Mean Reversion,2025-11-13 13:30:00+00:00,102300.66372044332,-50.64007679315314,-0.5152336879146553,Long,Normal
91,2025-11-13 13:45:00+00:00,102294.172,1,0.1258942228178075,101893.94016027448,103094.63567945108,Neutral,0.9808906287138149,NY,Mean Reversion,2025-11-13 14:30:00+00:00,103094.63567945108,100.77375281837547,0.782511519279,Long,Normal
92,2025-11-13 21:00:00+00:00,98550.9925,-1,0.05448508662435646,99485.0232288881,96682.93104222378,Trend_Down,1.4596530389024132,Asia,Pullback,2025-11-13 22:15:00+00:00,99485.0232288881,-50.890745173279,-0.9477638988649468,Short,Normal
93,2025-11-13 22:30:00+00:00,99754.3,-1,0.06873927007511856,100490.94284465164,98281.01431069672,Trend_Down,1.497458588528126,Asia,Pullback,2025-11-13 23:45:00+00:00,100490.94284465164,-50.63629144741245,-0.7384572340757606,Short,Normal
94,2025-11-14 04:15:00+00:00,98952.696,-1,0.0388020660646277,100251.1606205761,96355.76675884778,Trend_Down,2.4680719162633804,Asia,Pullback,2025-11-14 04:30:00+00:00,100251.1606205761,-50.38310999017593,-1.3122074213886088,Short,High
95,2025-11-14 08:00:00+00:00,96887.4841600985,-1,0.03369457354752728,98375.29626638658,93911.85994752235,Trend_Down,2.4966277945022246,London,Pullback,2025-11-14 10:30:00+00:00,98375.29626638658,-50.131194440225244,-1.5356081532983108,Short,High
96,2025-11-14 14:30:00+00:00,96308.153,-1,0.038821857945346226,97593.01006527097,93738.43886945807,Trend_Down,2.6995520680143286,NY,Pullback,2025-11-14 14:45:00+00:00,97593.01006527097,-49.88053846802367,-1.3341103792852933,Short,High
97,2025-11-14 15:00:00+00:00,95999.815,-1,0.03517823573516839,97410.66277955667,93178.11944088664,Trend_Down,2.6460836345002323,NY,Pullback,2025-11-14 15:15:00+00:00,97410.66277955667,-49.631135775683504,-1.469635935815785,Short,High
98,2025-11-14 15:30:00+00:00,96696.588,-1,0.03208547365412267,98235.69509342014,93618.37381315972,Trend_Down,2.6460836345002323,NY,Pullback,2025-11-14 15:45:00+00:00,98235.69509342014,-49.38298009680527,-1.5916870752669592,Short,High
99,2025-11-14 16:00:00+00:00,96435.0575,-1,0.03110467958112142,98014.75759201264,93275.6573159747,Trend_Down,2.6433708174484116,NY,Pullback,2025-11-14 16:15:00+00:00,98014.75759201264,-49.13606519632134,-1.6380973195485933,Short,High
100,2025-11-14 16:30:00+00:00,97048.68,-1,0.03246493827046664,98554.62418085849,94036.79163828299,Trend_Down,2.6433708174484116,NY,Pullback,2025-11-14 17:00:00+00:00,98554.62418085849,-48.890384870339524,-1.551741024049473,Short,High
101,2025-11-14 17:15:00+00:00,96681.0655,-1,0.028556323663835422,98384.573749824,93274.049000352,Trend_Down,2.6978465959635782,NY,Pullback,2025-11-14 18:00:00+00:00,98384.573749824,-48.645932945988186,-1.761987459503131,Short,High
102,2025-11-14 21:45:00+00:00,94959.778,-1,0.03954887464412351,96183.64855805773,92512.03688388458,Trend_Down,2.6374991852250718,Asia,Pullback,2025-11-14 23:00:00+00:00,96183.64855805773,-48.402703281258354,-1.2888304752120656,Short,High
103,2025-11-15 00:00:00+00:00,95147.13,-1,0.05940540264838775,95957.84228571429,93525.70542857144,Trend_Down,2.745823386641267,Asia,Pullback,2025-11-15 01:45:00+00:00,95957.84228571429,-48.1606897648517,-0.8520617339842853,Short,High
104,2025-11-15 02:15:00+00:00,95808.503,-1,0.05250780778038598,96721.12701425047,93983.25497149907,Trend_Down,2.6758104975949664,Asia,Pullback,2025-11-15 03:15:00+00:00,96721.12701425047,-47.919886316027835,-0.9525501241267369,Short,High
105,2025-11-15 05:45:00+00:00,96310.85,1,0.11747164989855385,95904.96239285715,97122.62521428571,Trend_Down,2.2742317926207534,Asia,Pullback,2025-11-15 06:45:00+00:00,95904.96239285715,-47.68028688444701,-0.42143497554310144,Long,High
106,2025-11-15 09:15:00+00:00,95872.81,1,0.10013616715395224,95399.03626970446,96820.35746059107,Trend_Down,1.5846523723711425,London,Pullback,2025-11-15 16:00:00+00:00,96820.35746059107,94.88377090005048,0.9883380497463998,Long,High
107,2025-11-15 16:15:00+00:00,95731.425,1,0.09726200127274846,95238.77315572882,96716.72868854237,Neutral,0.8413600285855881,NY,Mean Reversion,2025-11-15 20:45:00+00:00,95238.77315572882,-47.9163043045256,-0.5146187307576193,Long,Normal
108,2025-11-15 23:15:00+00:00,95600.245,-1,0.15269753891579307,95912.47480489092,94975.78539021814,Trend_Down,0.6696557042404468,Asia,Pullback,2025-11-16 01:30:00+00:00,94975.78539021814,95.35344556600616,0.6531987546494862,Short,Low
109,2025-11-16 02:30:00+00:00,95668.7165,-1,0.09066417808438665,96199.83574718506,94606.47800562985,Neutral,0.9360865867913442,Asia,Mean Reversion,2025-11-16 09:45:00+00:00,94606.47800562985,96.30698002166578,1.1103300360156367,Short,Normal
110,2025-11-16 11:00:00+00:00,95857.147,1,0.12132052255245063,95456.26655629836,96658.90788740327,Neutral,0.8621231081464173,London,Mean Reversion,2025-11-16 11:15:00+00:00,95456.26655629836,-48.635024910940864,-0.4182061079928,Long,Normal
111,2025-11-16 11:30:00+00:00,95541.4685,1,0.11301092710361303,95113.2634491555,96397.878601689,Neutral,0.8621231081464173,London,Mean Reversion,2025-11-16 13:45:00+00:00,95113.2634491555,-48.39184978638618,-0.44818763785747695,Long,Normal
112,2025-11-16 14:30:00+00:00,95546.29,-1,0.14465601947435788,95879.14784243489,94880.57431513022,Neutral,0.8994790497439004,NY,Mean Reversion,2025-11-16 15:45:00+00:00,94880.57431513022,96.29978107490807,0.6967467652273864,Short,Normal
113,2025-11-16 18:00:00+00:00,95131.5485,-1,0.06342091183628097,95898.35219352572,93597.94111294857,Trend_Down,1.0589855231633643,NY,Pullback,2025-11-16 21:00:00+00:00,93597.94111294857,97.26277888565843,1.61209126859891,Short,Normal
114,2025-11-16 23:15:00+00:00,94161.002,-1,0.06087686411453386,94967.83894949935,92547.32810100129,Trend_Down,1.4640279824615847,Asia,Pullback,2025-11-17 00:15:00+00:00,94967.83894949935,-49.11770333725713,-0.856869545100373,Short,Normal
115,2025-11-17 00:30:00+00:00,94641.735,-1,0.06112950079602325,95441.21993254751,93042.765134905,Expansion,1.5390689721402142,Asia,Breakout,2025-11-17 01:00:00+00:00,95441.21993254751,-48.87211482057148,-0.8447488125059287,Short,High
116,2025-11-17 01:15:00+00:00,95044.174199,-1,0.062452329797902446,95822.81215220093,93486.89829259814,Expansion,1.5777641756002925,Asia,Breakout,2025-11-17 07:45:00+00:00,95822.81215220093,-48.62775424646824,-0.8192379593626086,Short,High
117,2025-11-17 10:45:00+00:00,95564.196,1,0.1286959736611649,95188.23539999999,96316.1172,Neutral,1.1289125328281964,London,Mean Reversion,2025-11-17 12:45:00+00:00,95188.23539999999,-48.384615475236494,-0.393411565980219,Long,Normal
118,2025-11-17 13:00:00+00:00,94876.5645,1,0.15410672237316822,94564.16610714285,95501.36128571427,Trend_Down,0.9336334506611175,NY,Pullback,2025-11-17 13:15:00+00:00,94564.16610714285,-48.142692397859165,-0.32926823868832195,Long,Normal
119,2025-11-17 16:30:00+00:00,93657.7095,-1,0.04837446316182739,94647.94227582685,91677.24394834628,Neutral,1.0319289694457268,NY,Mean Reversion,2025-11-17 19:30:00+00:00,91677.24394834628,95.80395787174089,2.1145782469234065,Short,Normal
120,2025-11-17 21:00:00+00:00,92013.6,-1,0.060698194775613126,92810.67475492612,90419.45049014779,Trend_Down,1.343952340448211,Asia,Pullback,2025-11-18 03:00:00+00:00,90419.45049014779,96.76199745045786,1.7325150954339503,Short,Normal
121,2025-11-18 06:15:00+00:00,89939.968,-1,0.08025203645139097,90548.85982222906,88722.18435554185,Trend_Down,1.2621020698907799,Asia,Pullback,2025-11-18 08:00:00+00:00,90548.85982222906,-48.86480871248093,-0.6769980418817435,Short,Normal
122,2025-11-18 08:15:00+00:00,90723.975,-1,0.10420954130011259,91190.53961646729,89790.84576706543,Trend_Down,1.3709100411298505,London,Pullback,2025-11-18 08:30:00+00:00,91190.53961646729,-48.62048466891819,-0.5142682697349623,Short,Normal
123,2025-11-18 08:45:00+00:00,91105.294,-1,0.07378523063918352,91760.94529805101,89793.99140389796,Trend_Down,1.3709100411298505,London,Pullback,2025-11-18 12:30:00+00:00,91760.94529805101,-48.377382245574275,-0.7196632262127556,Short,Normal
124,2025-11-18 13:15:00+00:00,91197.25,1,0.12626289175579716,90816.01767857143,91959.71464285713,Trend_Down,1.2366576856388982,NY,Pullback,2025-11-18 13:30:00+00:00,90816.01767857143,-48.135495334347006,-0.4180305013896489,Long,Normal
125,2025-11-18 14:00:00+00:00,91130.4,1,0.11530580691892177,90715.02787662244,91961.1442467551,Trend_Down,1.3674863697575939,NY,Pullback,2025-11-18 14:30:00+00:00,91961.1442467551,95.78963571534877,0.9115994736719042,Long,Normal
126,2025-11-18 18:30:00+00:00,93309.205,1,0.04852104821231075,92312.24042857143,95303.13414285715,Neutral,1.4561129272163402,NY,Mean Reversion,2025-11-19 00:15:00+00:00,92312.24042857143,-48.37376603625149,-1.0684525405918661,Long,Normal
127,2025-11-19 01:30:00+00:00,92320.0865,1,0.11273304333211917,91893.13184869807,93173.99580260387,Neutral,1.289575060258534,Asia,Mean Reversion,2025-11-19 03:30:00+00:00,91893.13184869807,-48.131897206070356,-0.462472109254285,Long,Normal
128,2025-11-19 07:00:00+00:00,91249.605,-1,0.12005077595903915,91648.5298494019,90451.75530119622,Neutral,0.9502867623237555,Asia,Mean Reversion,2025-11-19 07:30:00+00:00,91648.5298494019,-47.891237720040635,-0.43717980960235125,Short,Normal
129,2025-11-19 07:45:00+00:00,91820.73,-1,0.115484394380223,92233.35528835324,90995.4794232935,Neutral,0.9502867623237555,Asia,Mean Reversion,2025-11-19 09:15:00+00:00,92233.35528835324,-47.65178153143919,-0.4493814069581492,Short,Normal
130,2025-11-19 09:30:00+00:00,91418.8715,-1,0.08547391111308716,91973.58488571428,90309.44472857143,Neutral,1.127795862197786,London,Mean Reversion,2025-11-19 14:45:00+00:00,91973.58488571428,-47.413522623782924,-0.6067821409437227,Short,Normal
131,2025-11-19 19:15:00+00:00,88823.953,-1,0.06972590782422412,89500.55164866289,87470.7557026742,Trend_Down,1.5092905963632988,NY,Pullback,2025-11-19 20:45:00+00:00,89500.55164866289,-47.17645501066377,-0.7617299453705886,Short,High
132,2025-11-19 21:00:00+00:00,89590.35,-1,0.08752042725948822,90126.68847783258,88517.67304433486,Trend_Down,1.5174207494662693,Asia,Pullback,2025-11-19 21:15:00+00:00,90126.68847783258,-46.94057273561015,-0.5986565269948949,Short,High
133,2025-11-19 21:30:00+00:00,90410.0445,-1,0.07537777588362699,91029.6683788478,89170.79674230443,Trend_Down,1.5174207494662693,Asia,Pullback,2025-11-19 23:00:00+00:00,91029.6683788478,-46.705869871932585,-0.6853484944892302,Short,High
134,2025-11-19 23:15:00+00:00,91317.568,-1,0.07891648218151877,91906.44803162229,90139.80793675542,Neutral,1.3785109988720305,Asia,Mean Reversion,2025-11-20 00:30:00+00:00,91906.44803162229,-46.47234052257277,-0.6448704718267261,Short,Normal
135,2025-11-20 02:30:00+00:00,92335.15,1,0.11159969409448461,91920.81213648568,93163.82572702863,Neutral,1.4348391741798112,Asia,Mean Reversion,2025-11-20 06:30:00+00:00,91920.81213648568,-46.239978819960015,-0.44873253957384196,Long,Normal
136,2025-11-20 06:45:00+00:00,91916.7615,1,0.12348011196570251,91544.16077755622,92661.96294488756,Neutral,1.094269861213199,Asia,Mean Reversion,2025-11-20 08:45:00+00:00,92661.96294488756,92.01755785172051,0.8107350963268769,Long,Normal
137,2025-11-20 09:00:00+00:00,91995.0785,1,0.1276528513192066,91631.05320612765,92723.12908774472,Neutral,1.0270641172308963,London,Mean Reversion,2025-11-20 09:30:00+00:00,91631.05320612765,-46.46886671511847,-0.39570083509669157,Long,Normal
138,2025-11-20 11:15:00+00:00,91486.115,1,0.11741445410052562,91092.32598368387,92273.69303263229,Neutral,0.8992263036120998,London,Mean Reversion,2025-11-20 13:30:00+00:00,92273.69303263229,92.47304476308577,0.8608716553679053,Long,Normal
139,2025-11-20 19:15:00+00:00,86831.455,-1,0.013374877043917295,90322.99271298379,79848.37957403243,Trend_Down,2.552263864670532,NY,Pullback,2025-11-20 20:30:00+00:00,90322.99271298379,-46.69888760535835,-4.021051717933077,Short,High
